initial_resistant_fraction,emdr,starting_volume_mm3,window_percent,relapse_day,horizon_days
0.2,True,3300.0,9,44,2000
0.2,True,3300.0,10,40,2000
0.2,True,3300.0,11,40,2000
0.2,True,3300.0,12,40,2000
0.2,True,3300.0,13,40,2000
0.2,True,3300.0,14,40,2000
0.2,True,3300.0,15,40,2000
0.2,True,3300.0,16,42,2000
0.2,True,3300.0,17,42,2000
0.2,True,3300.0,18,14,2000
0.2,True,3300.0,19,14,2000
0.2,True,3300.0,20,14,2000
0.2,True,3500.0,1,indefinite_within_horizon,2000
0.2,True,3500.0,2,indefinite_within_horizon,2000
0.2,True,3500.0,3,indefinite_within_horizon,2000
0.2,True,3500.0,4,indefinite_within_horizon,2000
0.2,True,3500.0,5,52,2000
0.2,True,3500.0,6,47,2000
0.2,True,3500.0,7,47,2000
0.2,True,3500.0,8,50,2000
0.2,True,3500.0,9,50,2000
0.2,True,3500.0,10,50,2000
0.2,True,3500.0,11,45,2000
0.2,True,3500.0,12,45,2000
0.2,True,3500.0,13,45,2000
0.2,True,3500.0,14,45,2000
0.2,True,3500.0,15,45,2000
0.2,True,3500.0,16,47,2000
0.2,True,3500.0,17,48,2000
0.2,True,3500.0,18,48,2000
0.2,True,3500.0,19,48,2000
0.2,True,3500.0,20,16,2000
0.2,True,3700.0,1,indefinite_within_horizon,2000
0.2,True,3700.0,2,indefinite_within_horizon,2000
0.2,True,3700.0,3,indefinite_within_horizon,2000
0.2,True,3700.0,4,indefinite_within_horizon,2000
0.2,True,3700.0,5,indefinite_within_horizon,2000
0.2,True,3700.0,6,indefinite_within_horizon,2000
0.2,True,3700.0,7,55,2000
0.2,True,3700.0,8,58,2000
0.2,True,3700.0,9,58,2000
0.2,True,3700.0,10,59,2000
0.2,True,3700.0,11,52,2000
0.2,True,3700.0,12,52,2000
0.2,True,3700.0,13,53,2000
0.2,True,3700.0,14,53,2000
0.2,True,3700.0,15,53,2000
0.2,True,3700.0,16,56,2000
0.2,True,3700.0,17,57,2000
0.2,True,3700.0,18,57,2000
0.2,True,3700.0,19,18,2000
0.2,True,3700.0,20,18,2000
0.2,True,3900.0,1,indefinite_within_horizon,2000
0.2,True,3900.0,2,indefinite_within_horizon,2000
0.2,True,3900.0,3,indefinite_within_horizon,2000
0.2,True,3900.0,4,indefinite_within_horizon,2000
0.2,True,3900.0,5,indefinite_within_horizon,2000
0.2,True,3900.0,6,indefinite_within_horizon,2000
0.2,True,3900.0,7,indefinite_within_horizon,2000
0.2,True,3900.0,8,68,2000
0.2,True,3900.0,9,72,2000
0.2,True,3900.0,10,73,2000
0.2,True,3900.0,11,75,2000
0.2,True,3900.0,12,64,2000
0.2,True,3900.0,13,64,2000
0.2,True,3900.0,14,65,2000
0.2,True,3900.0,15,66,2000
0.2,True,3900.0,16,70,2000
0.2,True,3900.0,17,70,2000
0.2,True,3900.0,18,71,2000
0.2,True,3900.0,19,73,2000
0.2,True,3900.0,20,22,2000
0.2,True,4100.0,1,indefinite_within_horizon,2000
0.2,True,4100.0,2,indefinite_within_horizon,2000
0.2,True,4100.0,3,indefinite_within_horizon,2000
0.2,True,4100.0,4,indefinite_within_horizon,2000
0.2,True,4100.0,5,indefinite_within_horizon,2000
0.2,True,4100.0,6,indefinite_within_horizon,2000
0.2,True,4100.0,7,indefinite_within_horizon,2000
0.2,True,4100.0,8,indefinite_within_horizon,2000
0.2,True,4100.0,9,indefinite_within_horizon,2000
0.2,True,4100.0,10,indefinite_within_horizon,2000
0.2,True,4100.0,11,indefinite_within_horizon,2000
0.2,True,4100.0,12,109,2000
0.2,True,4100.0,13,112,2000
0.2,True,4100.0,14,115,2000
0.2,True,4100.0,15,97,2000
0.2,True,4100.0,16,101,2000
0.2,True,4100.0,17,105,2000
0.2,True,4100.0,18,108,2000
0.2,True,4100.0,19,111,2000
0.2,True,4100.0,20,32,2000
